@relation data
@attribute voltmean_24h numeric
@attribute rotatemean_24h numeric
@attribute pressuremean_24h numeric
@attribute vibrationmean_24h numeric
@attribute voltsd_24h numeric
@attribute rotatesd_24h numeric
@attribute pressuresd_24h numeric
@attribute vibrationsd_24h numeric
@attribute voltmean_5d numeric
@attribute rotatemean_5d numeric
@attribute pressuremean_5d numeric
@attribute vibrationmean_5d numeric
@attribute voltsd_5d numeric
@attribute rotatesd_5d numeric
@attribute pressuresd_5d numeric
@attribute vibrationsd_5d numeric
@attribute survival_time numeric
@attribute survival_status numeric
@data
162.524557723283,454.127130380459,101.864433243462,40.7671934362455,15.5140768989692,41.8421934780674,9.15725897336041,5.04302127629891,168.344914847698,419.207771930053,98.8902368056173,39.7425355978777,4.98906378493665,35.3771642774241,1.74708110765041,0.987532777384396,29,1
165.873334709677,435.151516034141,101.898582644455,41.0562908105,16.959855720007,49.2943811299634,11.4650223050622,4.811542811484,178.597110250199,450.177773082217,99.2253160660311,39.7505505148777,10.5402921308448,12.5517876016026,2.07482488017711,1.23770385725992,44,1
171.577323816123,449.566125753346,99.228462046821,41.2728279180088,13.3379093093092,52.7941427456578,10.1334364423834,4.824576248099,168.837652530664,413.063748210117,100.959727214771,39.9788500646564,2.61793886511183,45.0094925559912,2.21699537529504,1.49808619457659,44,1
174.721008359775,456.354298394514,98.6663757302814,39.5461053388344,12.1696488693072,48.1559176075934,8.60466412064997,5.65657279059998,179.54092952812,446.071302755615,99.5042482153793,39.9163270730048,8.53129228045983,9.03570221534606,2.01240436805515,0.666346505186757,44,1
170.651513193334,443.863006790497,97.4784313336389,39.5865057985537,16.6865865032867,37.1447982461504,10.3121606501519,6.01042468551122,168.192100859735,419.4845471662,99.1374310132571,40.3684582229722,2.80204123339268,31.1330773013618,1.66826200994983,1.07139290640875,44,1
169.506157456492,451.284185551669,103.222433641976,40.3703272843068,16.3113913683819,34.9661702238402,11.3737437787894,4.64474714464055,178.608483384373,441.351624925679,100.022032652439,40.2434703806931,9.80190378180246,6.43451719529411,2.67909060117658,1.53066510421686,74,1
172.301436818042,439.973302832574,98.5405972426513,40.8728497384256,12.8887427306133,49.1580695731976,11.5270478178535,4.94334721896695,170.698113026676,412.008015887657,99.9476153235262,40.2898773379966,2.64746779555775,30.4291511407918,1.86394566485199,0.815993872933959,74,1
184.709068724017,447.009033317146,97.0931081043452,41.8852988724015,15.8130958233298,56.7891454823326,9.7263985079167,4.40862542843527,182.974477233455,414.858011260966,100.384627609842,39.9915723171009,8.62460007126164,43.7982369776833,2.67955604288339,1.4331377634382,29,1
170.297269175586,441.435052284351,101.823579197308,39.6445614416786,10.5196853700935,35.1700642499899,9.17656079694933,6.04288835960424,180.081323182736,451.226604567204,100.915397864151,40.0681390338353,9.81626596638366,9.78676275120288,2.44602923098469,0.604310131350645,74,1
188.110459442653,459.221922169514,97.5803039123862,38.9395849301128,14.684522879935,46.4724387820011,11.8557656024517,5.27066430939516,180.740264489196,425.945570200713,100.729697662537,40.292004577118,7.22635302295873,38.0851736735788,2.78459724230388,1.33561927084944,44,1
176.175488040855,447.307101543373,101.392331152591,40.7717958755626,16.2702414600621,36.7705834970374,9.19646969552027,4.93689617271874,170.348102314428,422.040810722837,106.27862949826,39.2484942539216,7.44052188255486,35.4655843289439,9.9060601921782,1.5719410234398,74,1
170.228695306703,463.402068697063,99.7831403285063,38.7582788474205,11.8838302319219,44.7297796656227,9.63952463539473,5.12867984729982,170.720599385028,421.409984552208,100.71701235431,39.9444597059788,1.36895811529954,34.1647033055365,1.82021698143925,1.10618695943246,59,1
165.897806882001,450.283049371105,101.347256598061,40.5834662912165,13.5896503232427,57.5786476576808,8.62922974595802,5.30178127272011,170.167745129787,453.650187367825,100.420942622015,40.2499646153085,3.19817821908481,9.84445677412917,1.71385002459344,1.18530624548837,61,1
171.838477943995,418.665557194388,102.861535336777,39.3938246926088,14.9292006642546,37.412818390078,9.50001207126238,4.16582470478909,171.888639131436,444.454985065049,101.367605780553,44.4101832307361,1.53135881839569,19.7238382495471,1.29428279814401,4.81792340253138,29,1
170.118762516437,462.05541573742,103.768527770939,38.3365221459871,14.2553943200135,51.7708007276361,9.12025073958217,6.4049970872489,168.793049523583,454.538855706523,99.7753803648284,43.2604974228489,2.58292812948742,6.4973844306924,2.68469797771258,4.41989397708881,74,1
164.165610746509,402.663447168506,98.8942031748858,39.3992872399252,15.2432508833829,48.6497897153447,9.4123905382978,4.29507714115768,171.942095372166,436.106835299612,99.7683646663114,40.0567418366253,6.84248005439419,20.9503071756673,2.2070199611829,0.486020685281918,58,1
169.449714379799,454.935234670625,98.3790263529247,39.9623285553239,15.2502966795268,50.1328935595855,9.53045299780586,4.84127155336878,178.957269703991,453.048636555179,99.5315918230796,39.9268718461234,9.87180217299617,9.80989387992113,2.09449311886566,0.541058549658481,74,0
170.303474657569,471.603781882144,100.892951417795,39.1149495628434,9.98780049243619,50.413950510993,10.3311041539986,5.17440285363932,176.868349578168,452.097990659658,100.030889399444,39.8676887284416,10.6449290285172,13.9675342319733,0.873261173934476,0.823511526275626,29,1
177.995885027846,448.577571866389,100.245353180541,41.329020681831,16.1271460296832,44.3477972780402,12.6852091689927,5.53181722858849,178.37052292398,416.110944623297,101.061951525132,40.6561276530883,5.79623795036993,35.3194096635795,0.601291871397321,0.975227465025756,29,1
175.179893131312,433.247167226205,97.3437769186006,41.0937429379846,19.0558711815276,45.0543289211615,10.2134983826687,4.62588822183305,178.415984884325,439.654987208669,99.5007324891832,40.0147556986574,10.6849708799436,4.86265385593438,2.00578066657122,1.26118097809963,29,1
169.358094882964,451.120036799706,96.3062055618116,39.5773866275373,15.952659853419,44.6852365269619,10.0981025121863,4.67078146904048,170.16214909429,417.60186117398,99.3214727237757,39.8004888358377,2.40505705151226,35.5930282144299,1.95533666299132,0.509218358289477,44,1
170.432407670665,381.215404034194,99.7663305471725,40.3026511726508,13.1139940853412,62.4571461939843,9.79700153388534,6.42443878349265,168.334245182427,373.636225988252,101.531240469358,39.8293870369285,1.5105122514665,46.553539660381,1.23780213067864,0.283861887809981,29,1
169.757844970343,466.258440110339,100.729714109271,39.3213953592559,17.143252703545,42.4574266176337,10.8043269243712,4.98949559864882,170.608486579662,457.19936615738,110.035388272201,40.0537842935105,3.95436006492942,10.696956307867,10.8081018491884,0.947638053108354,59,1
168.912583409153,444.981577067178,102.115168948984,39.5919228204595,15.1557251740479,63.5439172055217,12.4341041308429,4.04108424717715,170.543331292519,456.074081128115,110.548743145986,39.2751759582332,1.77169208333128,7.32192331036737,11.2914316997696,0.844452944234374,74,1
190.951221510037,455.486497061435,99.098657547904,38.5687552526442,11.9745507969309,45.9991077427531,8.36064843896203,5.76403232760512,186.402607990431,422.251913591372,99.5862895565408,39.4771010810054,12.3882102691425,31.902250607074,1.39328319728462,0.817710464719594,74,1
165.598723094132,450.322356298613,99.8639582752491,38.9344925758977,15.0486318424577,51.0994190341786,9.43782200337281,4.27236209039922,170.153705185182,416.832838370637,101.070496475813,39.6055917078945,5.13574772505706,35.3969582934882,1.88998773297448,0.652898104888109,74,0
168.85996318355,457.895901179076,100.411754511703,40.81840212152,11.3545587140957,56.925188545447,12.5029340893454,5.72240344349172,175.397087731502,444.680295711382,99.1252470546716,40.6570496127849,9.81419085748189,10.161009400877,2.24940408596895,0.544087751153211,29,1
170.305689298121,448.975752538376,95.3614951918245,42.148848542306,12.2479012255129,41.3974510655096,9.30900674945324,4.15862407474463,170.964310573222,455.818432914484,98.8823364483844,40.3958102564401,2.22286212052218,7.91292499678616,2.29402722299008,1.60863887352153,74,0
168.051826845575,458.846332168072,100.83462355397,39.4592595554685,11.7478316226574,44.4567818771492,10.7543192206329,4.86143846772802,169.0665728938,443.553872088949,122.00937618032,44.8621365819617,1.44231288956779,9.19581916491856,24.5947276436704,3.89471554847067,59,1
167.50843337022,456.509483835024,100.440889618901,40.1702772945555,16.2057285436999,44.423255733093,9.14805045588309,4.80169576382321,178.124659402094,451.691558016976,120.959682982155,39.0699032275159,8.31573391343352,9.48706759822244,21.2013489428871,0.809735395466205,29,1
166.280644115676,436.465338641092,101.631651288651,41.0945304754595,13.9807622040719,45.5157250479191,8.68922631543981,4.40570444962263,169.752068184348,450.58124182989,100.159402451989,44.1563802999125,2.54494697828181,9.48656689723931,1.15680870041868,4.11820900661653,29,1
167.51092341784,453.749940726611,98.7254355524634,39.018623555789,12.848228077427,50.2956560869092,11.1100357992189,5.18884344631509,178.37508574664,453.221975721455,100.301082609354,39.9842079612478,9.30332783698744,8.56129350972893,1.35599804439342,1.18953609050678,44,1
173.222045822466,461.605922391449,102.295822014014,39.4588309522095,13.6159089707031,45.0435586628908,10.8369452007415,4.17619070969177,169.794978213903,418.628200249702,101.914720410258,39.6320152440247,3.53705416559212,36.3148217270299,2.21032436914551,0.11782697399526,29,1
170.180148982188,365.434567710727,100.839943949881,38.4789852718148,14.8634734054734,54.5229735771581,7.51572797246897,4.31631191829489,177.716552313184,427.079312842143,100.467622596592,40.0642978088455,10.1232256169949,34.9095176810736,2.51855887173656,0.992716729032995,74,0
172.594589057299,438.96357001445,101.449851454136,39.5842979452467,16.7384990598579,40.5077445395401,11.0705044812902,5.31409733245754,170.58794693809,416.293603861215,99.7738468887103,43.9110647637445,2.16883256626521,24.7065598620958,2.49284062164101,5.24361431950454,74,0
171.433916427548,449.137986930149,97.8859196968069,41.0227477106619,10.2758228621156,51.5471144378926,12.8765719160637,4.23546432659058,179.587998165575,453.362290397856,98.2918560203326,40.3084850479086,9.37949649390712,11.1758619340006,0.715549698805884,1.03360746423861,74,0
170.311654144709,442.57325944852,99.070561026622,41.4347524357235,16.3031375196365,60.0035304219325,8.88334075998617,4.80017656827753,168.292046941164,412.417635656103,99.713176550042,44.4350936539788,1.888261152331,34.4098584513191,1.04605772751048,3.65639136115004,59,1
175.441051128688,449.285137285024,99.2791128722597,39.2033331034466,13.4163248915892,46.0479190524262,8.59914726837364,5.47266001092131,175.409354567734,449.992237881389,99.4189353055404,39.4887580286326,8.09900327452102,2.84000914270319,1.30706570906836,0.667245107166347,44,1
170.510176229087,446.511263512553,126.190011850341,39.8191257737771,17.995959333534,61.1551152386667,11.1544676267795,4.91323411517637,177.871487842304,445.738751841877,106.288767191466,39.7787299994294,12.1629317600063,7.23514995695429,11.7664563148553,0.440215448253532,44,1
186.672926015719,449.376636764653,98.8283136791253,39.3488483000709,15.2023985142636,63.5007933081236,11.9206703637191,3.85536047265896,176.240572987448,419.144284815116,109.947735232959,40.0565285726955,7.30960174093531,30.4568907968152,11.888242691812,0.716635790967966,44,1
174.743300442644,440.69234072299,99.3695290362724,40.1566559553582,12.5490214045122,40.6001344053716,10.3354117319037,5.24713110138299,167.205838594219,441.101619595496,110.148576943638,39.6613970825761,4.54875987475936,7.34682908058949,11.9771250261868,0.414055053179723,59,1
166.96547995887,460.134844883239,96.3178815863912,41.4189655946277,12.0106759570615,49.6513635249998,11.1611665444211,4.16966387525567,170.493082877992,450.427543902498,110.790755648347,39.8577641019006,2.30020860563085,7.56557124696594,12.1334179526882,1.28119539003219,29,1
171.653401509583,442.745601251807,102.471427442853,40.9222436667655,17.9360958979337,45.3319782168449,10.7177645153318,5.8089827248964,169.33710123891,414.130854162777,100.766477138445,40.2858458774384,2.27989154102177,38.5927350152814,1.46694283624407,1.14306974759641,29,1
161.864029149012,452.62264365825,98.6877168587004,38.650631703712,15.3165856979813,40.5841392034238,7.7049189395004,4.67623177500156,173.329866091225,423.811054783665,98.9952032925758,43.8856282762176,12.0573468845999,39.1947106316912,1.32707869419634,5.77729151411704,44,1
173.065558630266,435.102920680675,98.155120372146,40.5337112834514,10.8952991959164,53.6434863235369,8.76333109140209,3.8625366829094,177.964418285686,448.242479370385,108.93539828076,40.5808046294674,8.35408968187621,11.634430485815,11.7976150136119,0.898313126065342,29,1
171.83374431345,420.89313519727,101.940832304982,39.5943237552416,14.7998610309768,59.6830002238018,10.0499643681201,4.13630372542429,179.82863774955,442.224314185468,101.734408450154,40.3582620815751,9.60496245648277,12.2508202337391,2.9768980203758,0.928763518598356,29,1
174.912415248254,461.606743614102,98.6116081631166,39.4145585078463,17.2332441013783,47.3396052895061,11.3029805212791,4.69652368435901,169.808655928209,449.356075850153,109.01911056855,43.9984836763465,4.12675652249882,12.0676593953945,11.2162454097783,4.45842728707697,59,1
169.663056943605,460.51353777157,98.4658075776832,36.3564032875903,12.893958691058,55.6685825070517,11.0050422974585,3.97876656925266,168.935613878559,422.571944756216,98.2297248071211,39.6455973475364,2.3934819901267,41.8819370937858,1.79789606620371,2.0016673775102,29,1
167.029876106891,448.376611462623,100.122934609463,38.980125415619,15.7094193990688,53.3943984383033,8.78064049235653,4.59898593322871,170.197668806834,450.25742888531,100.334936524848,40.3456637346312,4.242533073587,12.8232320532233,1.89758499989921,1.68482822473665,25,1
167.522645589653,449.829143430517,99.3646065721354,40.5523363533426,14.0999944619221,42.9224228225504,9.06725641216924,4.90453154198634,171.604686107714,448.105580943285,100.123043611724,43.7691239056358,2.58416590597013,4.1737405585934,1.71237973495615,4.25428183690992,59,1
167.378772689058,451.203996468446,100.863571145362,38.289204413008,13.9532709396197,63.4983049655316,10.59115038388,5.60447334717406,171.32452414001,449.386317117911,98.4100529768175,43.7101442181148,4.41792005264201,13.8458207544715,2.38071912331348,5.00112145658715,44,1
172.38777609677,443.289951342974,100.120374739927,41.3066849399401,19.2860476017641,48.5552165176771,9.70843586305372,3.71971467888564,178.431183521097,414.647103487982,100.677774281176,40.6960546542756,7.01576848134926,35.6301067757795,1.29314922998269,0.864050345460676,29,1
173.353680376742,473.49117451467,96.7192629794106,40.5139871501219,18.5279347544461,50.7248835726919,10.36668070979,3.2804789439823,170.09849617271,426.153120763777,99.1648349488902,40.1961171531009,2.42141281484395,43.1549693042074,1.9443185597748,1.95095887661175,29,1
168.567487963872,446.245966343854,101.407475642286,40.765301352607,12.6146030194605,45.5730908319577,10.5468915052788,4.95125389913396,177.480933072698,453.382476408344,100.359368782891,39.7244921950886,12.0713787736777,8.25664902867468,1.28345751350103,1.08316927475971,44,1
166.551408540914,447.937256507743,101.582882477167,40.7656807719275,17.6962693926055,52.4549898878122,9.53193643455874,6.41469305882888,170.309424200296,442.575339131695,98.5893410994425,44.8365977338155,3.34269809697343,15.8782004087226,2.43175503540522,4.34623701624624,44,1
166.239501036013,446.263610334885,103.707882361901,39.6412754640812,17.4701746913206,48.600706915665,12.2126337686573,4.76794955611837,168.497043249397,446.435488782496,101.11793510893,43.7960881335882,3.5298967862148,7.86996900938234,2.56343377911459,5.17320133917021,74,1
170.344182378043,458.043121183445,101.986577817588,39.4860289576775,13.6135640912773,56.9072075845305,10.8028584422472,5.95878076382612,169.116959270466,449.948454729527,100.787056077602,43.0279063511628,2.83738303637379,8.16055903903827,2.25121894541847,4.58081780258963,74,1
169.011026719014,451.645818750094,99.9863053155815,39.64396305422,21.5509092679843,52.4031679927546,9.47484746098781,5.5763552766157,169.527018964584,452.916853324579,110.220855302614,43.8193923157988,4.28399211829794,4.49040791943022,11.0376670128178,5.14609975330598,44,1
170.047387407499,435.26831989193,102.123039263333,39.4073201563906,14.4655856787452,53.335805429782,9.58500361101568,4.90744561439458,171.112081769046,447.711246188126,100.400259379622,44.0138314504201,1.48731483346623,10.994745363552,1.67681483253109,4.85639542301613,74,0
169.420161910465,470.902906934626,98.7606640616171,41.3177994264286,11.3181928390872,49.0835222775417,8.84333359899455,3.93824700199801,169.112353204332,448.588254186957,100.263170949374,44.5166630098264,2.3867270327996,16.629374693784,1.3369845021464,3.66734946513096,44,1
170.906728110789,446.749368223282,127.087755786177,40.4353143921761,12.3159965192679,59.3196747961076,10.655345465206,4.78343197875697,169.593025874211,419.062829483093,107.81891785598,40.0804108873067,1.15495313909617,37.6980900279476,12.1880421018309,0.519134756360171,29,1
169.579526042528,447.894790610499,102.030483406603,39.9149761158912,13.0543031604163,47.7720401142897,9.78501169497318,6.12351590257592,172.427663686128,423.841467950043,100.783387484973,39.5427408656766,2.80190248650498,27.8560352887037,1.34182763184564,1.52202702356647,29,1
167.603671812335,451.493496805165,100.824481261678,38.7459703224943,13.2876939771932,61.8373404102344,11.3816283478442,5.22521984627514,171.092959005856,453.37213955187,98.8525243299871,43.4465983052499,2.75574939506209,3.74465914000587,1.63252581921446,5.05638840321574,29,1
171.923146044974,448.049276866118,100.18924094714,39.0569451994395,12.5044640576949,47.3978898982801,8.97587504548491,3.77198240086647,179.078362950544,450.108898431019,99.3356288120374,40.3802616148025,8.39704357731206,10.8376159933575,1.13226190468801,0.886192027091418,74,0
168.927725498352,462.457325787156,100.350684092675,40.3550927731039,17.7665780683153,45.4830413795147,9.3418456589788,3.943615922113,169.725872024487,420.379042660649,100.966668846614,48.1814967928124,0.982050022187503,42.0736411416988,0.63968850929836,7.60893236616468,29,1
161.599629497384,430.573570112316,98.6537587345446,48.9505709860803,13.8531461035799,41.7992618555875,7.45009222460288,4.24902499118171,166.597035969184,446.549199491327,99.5238796876745,46.6787152589294,3.93701651024262,16.7788216674852,1.24194311545233,4.60150144828864,29,1
167.751126410271,459.09598938983,97.6270906153106,39.4453360538061,13.1353700765907,43.0516858347843,10.8451755276571,5.31468878686377,177.137141939942,450.136690076946,98.8893699361467,40.6082507467166,10.0230810781318,19.1784579377668,0.753319608864947,1.18277677225395,32,1
174.407009141142,443.209432698798,97.6708827654728,39.358720445826,17.0278789456846,69.3597879365335,8.08183510872865,4.78977450435129,170.783043058502,452.490182774848,109.247813989111,40.4159897101548,4.48118902497233,9.03141377179944,11.6078044923587,1.17454380520425,44,1
170.808340447089,428.799047655056,102.048373808942,40.4661169741267,15.4181770608315,63.6605839584327,11.0998284660905,4.37234807668356,178.220832604322,450.249119694184,110.813991785951,40.5858664746839,6.26593960883748,13.6018689474403,11.3540940225802,0.702038732296206,29,1
169.972114882626,443.332091908089,98.3826472333592,39.3729215324543,16.1798070089168,41.5347081062459,9.6338360281927,6.22698348504743,170.106665623015,417.58011523807,99.4716113626728,42.3668530793772,0.855956504683067,32.1179478256024,0.984173608982996,4.91709656878331,29,1
171.580113777012,435.875233813315,99.2131978920774,39.3855081195268,15.8194686224085,48.5301691999569,10.9198201608994,6.20832702954841,170.397811330469,438.382086178455,116.959427181217,40.5452332057155,1.52012927287203,4.93431046281589,13.0989165645023,0.731959994664619,29,1
166.739972978426,457.862556521518,99.0949819909844,41.0639418170465,15.3682087360805,51.8971463166196,9.65679216749078,4.91872045816261,172.009584521419,444.783117829891,99.7387505307778,44.1344561829411,5.03226614135607,14.0561351937037,1.40232988347499,4.62562001357956,59,1
173.746068240041,447.211338014483,95.7966702474814,38.5580984831864,16.5332608050802,58.9014883405929,10.523126332878,5.48843608540848,177.36267399863,452.685727758487,98.6167494095279,39.6992430188975,7.14769831768919,3.34789359374128,2.41459108188513,0.773369805245302,59,1
170.921753768252,459.305570302512,99.4271627396346,39.0293986403291,15.5125537709388,41.2755219303631,8.21940663682864,5.25226301192636,169.466087890555,455.36197527195,110.778918759041,39.5189882989156,2.24873475269368,7.22656009957461,11.0222476822054,0.636464156877456,44,1
166.796386867479,447.253582133684,102.831231657634,38.5783380090744,13.256644046472,48.8496087551804,11.1685040034602,5.12912024412262,179.676424873082,413.669686115854,100.057064919964,39.710416190475,12.763322097011,32.2368175222573,2.32686097862005,0.636000860486434,29,1
166.222795409281,464.84193393146,100.05385566448,51.1973048330468,16.2913785001176,57.9456088767662,12.9618156837691,5.33927809849379,169.908578411808,445.378386896045,99.6549834749694,46.4341105957649,3.00324744355867,11.9045815673806,2.42371309790251,4.20452747780905,29,1
165.891055115686,421.704350733079,100.490468528099,40.1915425477006,16.439538327765,59.7206089032578,7.66480226289758,5.17825807101164,170.537901435667,442.889309238441,112.075010179022,40.365121958075,3.26223287402042,20.7273924070807,11.7076766322183,1.31893297553774,29,1
169.413803480084,436.049598980222,99.761483553453,39.2539391771156,15.547230138322,46.2401446741838,10.8617436500503,3.88903685586241,177.113917678609,450.060938374152,99.8375068724341,39.8880972932619,6.80535107957283,10.2416184500529,1.66149233231476,0.49920699932459,44,1
165.520093290821,464.293428223143,96.4553517473196,38.690564890418,16.6830089897543,60.469325836306,7.88535592970133,4.49818145940562,168.509434418034,454.184193883297,109.871105376876,39.7060268484001,3.74123283447951,11.1363420193388,13.7983705551252,1.53557265716974,74,1
169.411690456881,452.486592490299,98.4223039872106,40.3523484676547,16.3415402142164,50.4365758783871,10.2686342822475,6.14089190552907,169.538985738538,452.359069795152,111.130813178722,40.0134882075652,3.45278698642281,10.2197042191406,13.3369566784811,0.615256953735279,29,1
165.781289040609,446.284069240844,97.606296958021,40.0892068852132,16.1427551492081,40.2260853941355,8.9415832825708,5.26213802041694,172.041913888321,453.829057900272,116.702210994785,39.7956286179061,3.81356461593059,11.2856332874198,12.6161287044382,0.557579071361325,29,1
165.925159600749,461.505428640421,99.42475217401,36.7756227399815,15.6375680515174,58.0776237190746,10.1290178163009,4.43171544301138,169.827841135101,452.50977954565,99.657275485961,39.4992574715341,3.30204810450981,12.7507895721553,1.50017533352178,2.24345384991013,59,1
169.35248418712,446.366387781393,101.329609566193,41.3669540609033,17.6336411903906,53.1331519587481,13.143769253484,4.89924857011549,175.863424436174,453.055775372941,99.9742965846332,40.2955714829686,7.13283216728477,7.91006259964861,1.74300094003994,0.682361947616391,59,1
169.169874883351,454.758538860556,99.9617139646744,40.4129617401471,11.6320597030191,46.3039067351403,11.4395121880597,4.04245693254131,180.421657981318,415.984172132003,99.3279302666107,39.7380561695783,9.67584501189888,38.4993744742275,2.53417920855452,0.886003968025849,74,1
171.454639874729,447.920854632408,126.860153741972,41.8167940637624,11.386901155885,43.5208051131102,10.8395353025639,5.14072267683045,171.052185964152,421.55723355343,104.495653593156,44.2454107958099,2.01732908141635,32.6800910484362,12.7181049553332,4.33467404494511,74,1
167.678482713414,458.250505839785,101.282400655586,41.0762860742909,14.7645272641478,36.7807635535947,8.8396676759661,5.30677990785261,170.555750387698,421.584160621264,99.8204462296743,40.2966807987071,3.39682504702564,42.666730804467,2.18573256626341,0.632642268217192,29,1
168.570230079047,429.980946910405,102.027100645121,38.230626527311,16.770066687652,52.8145554439827,8.6377248385167,5.01286582521849,177.199439109262,447.462166303976,100.208347185185,40.5902504096771,8.99566348576279,15.9941213439649,1.48987167881364,1.6070217052647,74,0
166.198378732158,460.957720433189,99.5309828247606,40.9863890577673,12.2156709855459,50.096869870761,12.3245929535521,4.99871080566595,177.861128714986,456.98577989617,99.8342171097895,40.240103141617,12.2263400822362,8.45271345842219,1.34363914150326,1.04871108832765,44,1
171.450302402937,440.7251418601,96.8647526599995,37.9523969314986,11.0159258370019,59.2718535695495,9.57902479814652,4.36832530762329,177.05709242417,444.201350653433,99.4806795898713,39.9478660034623,9.26280308201425,11.3422130819489,2.24016828845204,1.59742878230596,29,1
169.653491565237,458.122735147846,98.7093120765153,39.1068594511523,18.0955752790574,36.7201978910278,9.21547837959994,4.91625689903013,169.958749005056,419.315936481542,100.718828221849,39.664469461141,1.80359753567587,42.6367449138928,1.96406575186266,0.970584182628273,44,1
173.709992942731,451.301696918834,123.926515492019,39.0089580934624,10.658503827137,61.0232278278015,8.05612169710675,3.69892438869182,179.316076669916,447.481873306778,108.167617327721,39.1729522291658,9.76785156538204,5.79531816185712,9.53442310550416,1.43705953599643,44,1
172.142808272223,455.557144476567,97.4185899993018,39.6493994242356,16.8413788620938,50.1352142835764,11.8153149306944,5.50327799192514,168.857711211797,414.385442343049,98.259618167361,39.7794281314039,5.32442351206633,31.9535422269989,2.32506312319361,0.29945337372023,59,1
169.49709290697,444.176515704784,101.335709202224,39.593514881285,17.988857230948,49.573308884046,11.3219355461789,5.18845350334485,169.392833305021,449.462826842389,99.4705388078228,39.6412011354113,3.26792666974452,8.50892663710243,3.29879311786619,0.333387787572471,57,1
169.931357312363,452.9686239066,101.808278516627,41.4406257507011,12.2587696666298,41.7525360926153,11.0921295700212,5.06600346691821,176.735810245013,452.456873441414,100.155494724197,40.2562618413997,10.3104673931511,14.9163724599516,1.9262931174012,0.936866306105631,74,0
169.935938387618,446.235395860689,97.2740402521608,38.7869666989171,17.961967168642,36.2491035754836,8.3101152746885,4.69289791328424,170.415675424464,454.718715553042,100.000057345742,44.9124874327447,3.14258679726669,11.4607734222542,1.91504973058413,4.88146944817359,74,1
168.832923320527,438.698235295966,102.202094467988,39.0254454401344,12.2153987989983,52.8314232963357,9.72969626027406,4.24754852047863,170.689838968554,414.877694019694,99.3892007335344,44.3109843486516,1.08693941587522,30.9409256593944,2.53435610051106,4.61388014233293,74,0
